TotalProfitUSD,Probability
11600.0,9.706650669776012e-09
11620.0,9.259251004091261e-09
11640.0,8.974602957744706e-09
11660.0,8.729424666786935e-09
11680.0,8.333020534759713e-09
11700.0,8.090996811181836e-09
11720.0,7.960603625033105e-09
11740.0,7.556282458310358e-09
11760.0,7.286302863438986e-09
11780.0,7.133973078112767e-09
11800.0,6.852362420402323e-09
11820.0,6.578592146811243e-09
11840.0,6.43386603866745e-09
11860.0,6.217744186086433e-09
11880.0,5.917087184313419e-09
11900.0,5.730456270209395e-09
11920.0,5.561104625893888e-09
11940.0,5.353938114544473e-09
11960.0,5.202791126582133e-09
11980.0,4.987339893209991e-09
12000.0,4.768957201377032e-09
12020.0,4.684593649384205e-09
12040.0,4.511780101227932e-09
12060.0,4.318281472526634e-09
12080.0,4.2167652859273e-09
12100.0,4.032390717822643e-09
12120.0,3.856031860943445e-09
12140.0,3.81292164376749e-09
12160.0,3.6980400653329228e-09
12180.0,3.451615541835299e-09
12200.0,3.387868730919242e-09
12220.0,3.3169299238151345e-09
12240.0,3.1522651237501653e-09
12260.0,3.0682657943300803e-09
12280.0,2.978091248397226e-09
12300.0,2.8352589967060345e-09
12320.0,2.7513619559711713e-09
12340.0,2.708302398960365e-09
12360.0,2.5692899885268046e-09
12380.0,2.477511066732852e-09
12400.0,2.3995151506583056e-09
12420.0,2.3173695313019418e-09
12440.0,2.252379542348068e-09
12460.0,2.176238217465441e-09
12480.0,2.0682992420088978e-09
12500.0,2.0016846131252183e-09
12520.0,1.9875976487876635e-09
12540.0,1.882375803714213e-09
12560.0,1.8218667891545627e-09
12580.0,1.792359845245911e-09
12600.0,1.6985844847720983e-09
12620.0,1.63293195294167e-09
12640.0,1.61080548927622e-09
12660.0,1.5613209407706809e-09
12680.0,1.4777233660033731e-09
12700.0,1.452505329421197e-09
12720.0,1.3899690395816443e-09
12740.0,1.3233764371075497e-09
12760.0,1.2919171062377739e-09
12780.0,1.2571036522836857e-09
12800.0,1.2072957618588604e-09
12820.0,1.158364506953332e-09
12840.0,1.0972035219274653e-09
12860.0,1.0640199939409703e-09
12880.0,1.0521699924427436e-09
12900.0,1.0113610546925686e-09
12920.0,9.58532955632022e-10
12940.0,9.306065990889273e-10
12960.0,9.107170985833358e-10
12980.0,8.617056690814026e-10
13000.0,8.403483543945841e-10
13020.0,8.252816722221056e-10
13040.0,7.588229879412923e-10
13060.0,7.366982864657112e-10
13080.0,7.401361084854811e-10
13100.0,6.923452731384435e-10
13120.0,6.438647590528754e-10
13140.0,6.440994094183984e-10
13160.0,6.171771460144287e-10
13180.0,5.93416351501702e-10
13200.0,5.719060878922162e-10
13220.0,5.462612752408218e-10
13240.0,5.224802168000882e-10
13260.0,5.073738879210547e-10
13280.0,4.955256486050141e-10
13300.0,4.706700722870256e-10
13320.0,4.5871751767547773e-10
13340.0,4.2777888197657705e-10
13360.0,4.1899490337623846e-10
13380.0,4.1688040505584664e-10
13400.0,3.873840337703459e-10
13420.0,3.7063632533897023e-10
13440.0,3.693130016448243e-10
13460.0,3.5646213776795863e-10
13480.0,3.229596727710363e-10
13500.0,3.298494133730241e-10
13520.0,3.1981171331748113e-10
13540.0,2.9197698521577184e-10
13560.0,2.892854050215093e-10
13580.0,2.834520325137422e-10
13600.0,2.657637249166467e-10
13620.0,2.5913882517514545e-10
13640.0,2.5781902574477465e-10
13660.0,2.372273355218851e-10
13680.0,2.29944650623448e-10
13700.0,2.2111133369801402e-10
13720.0,2.1829552672289483e-10
13740.0,2.1422159315426328e-10
13760.0,1.9813466575291403e-10
13780.0,1.8594017698892888e-10
13800.0,1.867745231662725e-10
13820.0,1.868652702126064e-10
13840.0,1.731051718691398e-10
13860.0,1.682048218821343e-10
13880.0,1.6457140890563667e-10
13900.0,1.5427732606377154e-10
13920.0,1.491787417108719e-10
13940.0,1.496589090010207e-10
13960.0,1.397093130653207e-10
13980.0,1.2817560525098584e-10
14000.0,1.2890070199767631e-10
14020.0,1.262126461100254e-10
14040.0,1.171925484261259e-10
14060.0,1.1038562553351104e-10
14080.0,1.1073319637233718e-10
14100.0,1.0611610105994011e-10
14120.0,1.0689141710441699e-10
14140.0,9.773211482592061e-11
14160.0,9.430398424112104e-11
14180.0,9.313836697570624e-11
14200.0,8.70292288915508e-11
14220.0,8.603717660362372e-11
14240.0,8.381166703874208e-11
14260.0,7.918972602805612e-11
14280.0,7.095287379008213e-11
14300.0,7.293609688444093e-11
14320.0,7.170616374343445e-11
14340.0,6.39512409930362e-11
14360.0,6.36560922461224e-11
14380.0,6.467193257318958e-11
14400.0,5.8065006202761244e-11
14420.0,5.094178973292567e-11
14440.0,5.669586852722364e-11
14460.0,5.206247384827204e-11
14480.0,4.903257379056201e-11
14500.0,4.7939201902636715e-11
14520.0,4.565113861563172e-11
14540.0,4.3366599363599836e-11
14560.0,4.203975154803298e-11
14580.0,4.254546892382215e-11
14600.0,3.921865833184329e-11
14620.0,3.732441995364404e-11
14640.0,3.324520029786704e-11
14660.0,3.561167643600571e-11
14680.0,3.570154273275728e-11
14700.0,2.866554929525516e-11
14720.0,2.8633831919839708e-11
14740.0,3.0700753917563145e-11
14760.0,2.83113707066501e-11
14780.0,2.516253030252661e-11
14800.0,2.6613604742920608e-11
14820.0,2.4473556286452612e-11
14840.0,2.2192541237919878e-11
14860.0,2.303393515556992e-11
14880.0,2.34171880417518e-11
14900.0,1.990800175050401e-11
14920.0,1.8831369824983453e-11
14940.0,1.9943243228314666e-11
14960.0,1.878115032189049e-11
14980.0,1.7814648211751182e-11
15000.0,1.6142432651822746e-11
15020.0,1.6833168873005005e-11
15040.0,1.6882507103426987e-11
15060.0,1.611600125167437e-11
15080.0,1.4236740869344237e-11
15100.0,1.5154256954480395e-11
15120.0,1.4093131215800214e-11
15140.0,1.2473777873010914e-11
15160.0,1.3428826435706014e-11
15180.0,1.2560120021054743e-11
15200.0,1.1315209006832948e-11
15220.0,1.0560156723252277e-11
15240.0,1.1422696066829395e-11
15260.0,1.0084394685715056e-11
15280.0,9.751361283061025e-12
15300.0,1.0105539853322017e-11
15320.0,1.005796363265927e-11
15340.0,8.956662349244592e-12
15360.0,7.411316556298012e-12
15380.0,9.134632725473247e-12
15400.0,8.035974638323656e-12
15420.0,8.406892751882617e-12
15440.0,7.303829521222424e-12
15460.0,6.833353686056844e-12
15480.0,6.937316572125479e-12
15500.0,6.253981000247997e-12
15520.0,6.631595157888184e-12
15540.0,6.369925974648616e-12
15560.0,5.310914721715476e-12
15580.0,4.377011231137023e-12
15600.0,5.735576607245527e-12
15620.0,5.145279007704796e-12
15640.0,3.769093225491552e-12
15660.0,4.438684340534794e-12
15680.0,4.835152845587533e-12
15700.0,4.1021266467717504e-12
15720.0,3.436059718104649e-12
15740.0,4.2660002626496675e-12
15760.0,3.455442494355843e-12
15780.0,3.1735094405611506e-12
15800.0,3.4857506078967073e-12
15820.0,3.5558813075179957e-12
15840.0,2.785851347133905e-12
15860.0,2.4140520873861518e-12
15880.0,2.794662049798208e-12
15900.0,2.865145000910082e-12
15920.0,2.4105280291363953e-12
15940.0,1.91362096212483e-12
15960.0,2.437840351997916e-12
15980.0,2.4369592789033003e-12
16000.0,1.7039333395118304e-12
16020.0,1.7920373004627273e-12
16040.0,2.3836563955873246e-12
16060.0,1.6228773061471652e-12
16080.0,1.4528365578681997e-12
16100.0,1.8854277546125008e-12
16120.0,1.4559203976560876e-12
16140.0,1.4255242929041311e-12
16160.0,1.4272864287466045e-12
16180.0,1.629044632053562e-12
16200.0,1.1810354501673013e-12
16220.0,1.221122658558634e-12
16240.0,1.347111695311123e-12
16260.0,1.3744237851723363e-12
16280.0,1.1581285298296457e-12
16300.0,8.070336863442578e-13
16320.0,1.2259687150931092e-12
16340.0,1.0660594503246667e-12
16360.0,1.1435912504072452e-12
16380.0,8.537286366491732e-13
16400.0,8.92934991276821e-13
16420.0,8.184869237124361e-13
16440.0,7.629816814416255e-13
16460.0,9.471191934060484e-13
16480.0,7.603385133152677e-13
16500.0,6.008699354635047e-13
16520.0,5.202549246350282e-13
16540.0,8.660633185733161e-13
16560.0,5.797250673279134e-13
16580.0,5.365541029885764e-13
16600.0,6.700318465869458e-13
16620.0,6.563756612569004e-13
16640.0,6.471248731312795e-13
16660.0,4.2025679606430866e-13
16680.0,6.233367904570585e-13
16700.0,4.5461726567774203e-13
16720.0,4.502121320907487e-13
16740.0,4.4933092264876283e-13
16760.0,4.71357197771657e-13
16780.0,3.3655779546542206e-13
16800.0,2.4537003135635053e-13
16820.0,3.629890481922976e-13
16840.0,4.466880422143952e-13
16860.0,2.916245851607722e-13
16880.0,2.2070092063768822e-13
16900.0,4.206091611071781e-13
16920.0,3.1673444475773454e-13
16940.0,1.4272882384279774e-13
16960.0,2.810524077457316e-13
16980.0,3.9911178069459055e-13
17000.0,1.872214707066602e-13
17020.0,1.7180311723859581e-13
17040.0,2.7224171507556173e-13
17060.0,1.7180314968729118e-13
17080.0,1.9382943083487526e-13
17100.0,1.9382918680676136e-13
17120.0,2.4537002259536527e-13
17140.0,1.3215634114327162e-13
17160.0,9.250983178852279e-14
17180.0,1.3391847718521978e-13
17200.0,2.140933668273885e-13
17220.0,8.722338204194836e-14
17240.0,4.493346355112287e-14
17260.0,1.6123078334686893e-13
17280.0,1.1101158286052015e-13
17300.0,1.0308196259181694e-13
17320.0,7.400804073999278e-14
17340.0,1.3215636181258674e-13
17360.0,6.872146751752651e-14
17380.0,7.136471059383299e-14
17400.0,1.3347799348592297e-13
17420.0,5.814893011421737e-14
17440.0,5.550581011485356e-14
17460.0,5.021958557074969e-14
17480.0,1.0660636583259239e-13
17500.0,5.0219472076890866e-14
17520.0,6.079199332032716e-14
17540.0,6.079186791813843e-14
17560.0,6.960263205038794e-14
17580.0,8.193711684026302e-14
17600.0,2.907490313057045e-14
17620.0,7.488880731697493e-14
17640.0,3.964688786236073e-14
17660.0,4.7576415729669724e-14
17680.0,4.229010082731804e-14
17700.0,4.052818327000162e-14
17720.0,1.850229742462655e-14
17740.0,2.643148030091679e-14
17760.0,4.889807615225752e-14
17780.0,4.757638615831953e-14
17800.0,3.964729746867059e-14
17820.0,2.907455745850289e-14
17840.0,6.960247503370262e-14
17860.0,3.171785241967195e-14
17880.0,1.189428322735268e-14
17900.0,4.229029782053603e-14
17920.0,4.229039611767045e-14
17940.0,2.4669400254324317e-14
17960.0,1.3215889979830825e-14
17980.0,2.3788261722318922e-14
18000.0,1.8502202556936457e-14
18020.0,2.3788558116869604e-14
18040.0,2.3788377682473622e-14
18060.0,3.964689676439578e-14
18080.0,1.0572832810511055e-14
18100.0,2.6434893470413397e-15
18120.0,1.6740366596882617e-14
18140.0,3.9647112383782505e-14
18160.0,2.6436418542843826e-15
18180.0,2.6434152897162064e-15
18200.0,3.039625059978556e-14
18220.0,1.3215945012038075e-14
18240.0,9.251212223406102e-15
18260.0,1.0572648547721598e-14
18280.0,2.5110060136474153e-14
18300.0,5.286325565433487e-15
18320.0,5.286440703489563e-15
18340.0,1.5859096509048963e-14
18360.0,2.6435257772801805e-15
18380.0,2.643129441397829e-15
18400.0,1.3218027825476835e-15
18420.0,1.3215825505589547e-14
18440.0,2.643476757662634e-15
18460.0,2.643439106376017e-15
18480.0,3.468931153302069e-19
18500.0,1.0572855946122065e-14
18520.0,5.286428795159658e-15
18540.0,0.0
18560.0,1.3216107924463597e-14
18580.0,2.643451977854373e-15
18600.0,2.6432430763064793e-15
18620.0,2.6429268345392886e-15
18640.0,2.6432378616150775e-15
18660.0,1.616671774225964e-19
18680.0,2.643213504956291e-15
18700.0,5.286528313341853e-15
18720.0,2.643351214424078e-15
18740.0,5.286247397615228e-15
18760.0,2.6433038632041064e-15
18780.0,8.810344120757173e-15
18800.0,2.643130404546279e-15
18820.0,2.935008649421204e-16
18840.0,3.2304783706973734e-15
18860.0,8.808274807292802e-16
18880.0,1.7622241917994394e-15
18900.0,2.9349771759744395e-16
18920.0,0.0
18940.0,2.9355836344524605e-16
18960.0,2.9367896724716446e-15
18980.0,2.6430177327860793e-15
19000.0,4.258393418654939e-15
19020.0,0.0
19040.0,1.8884068058759337e-20
19060.0,2.936866337142479e-15
19080.0,3.817972009403183e-15
19100.0,2.9361257355387033e-16
19120.0,2.9362558608205083e-16
19140.0,2.936720946687414e-15
19160.0,1.3215309099059367e-15
19180.0,5.871880600204235e-16
19200.0,8.812639099938002e-16
19220.0,2.642912600963332e-15
19240.0,2.9366323736866746e-16
19260.0,2.935784927614048e-16
19280.0,1.3216753372125514e-15
19300.0,2.93397236266799e-16
19320.0,0.0
19340.0,0.0
19360.0,2.9366668776286145e-15
19380.0,0.0
19400.0,0.0
19420.0,0.0
19440.0,2.642648385108539e-15
19460.0,0.0
19480.0,0.0
19500.0,2.936417177449428e-15
19520.0,0.0
19540.0,0.0
19560.0,0.0
19580.0,0.0
19600.0,0.0
19620.0,0.0
19640.0,0.0
19660.0,0.0
19680.0,2.9321626187184297e-16
19700.0,0.0
19720.0,1.3210464241723205e-15
19740.0,2.931171426387989e-16
19760.0,0.0
19780.0,0.0
19800.0,0.0
19820.0,0.0
19840.0,0.0
19860.0,0.0
19880.0,0.0
19900.0,2.930596441356733e-16
19920.0,2.9305334944632036e-16
19940.0,2.929849057617396e-16
19960.0,0.0
19980.0,0.0
20000.0,2.9314753608761243e-16
20020.0,0.0
20040.0,0.0
20060.0,0.0
20080.0,0.0
20100.0,0.0
20120.0,0.0
20140.0,0.0
20160.0,0.0
20180.0,0.0
20200.0,0.0
20220.0,0.0
20240.0,0.0
20260.0,0.0
20280.0,0.0
20300.0,2.927595622413393e-16
20320.0,0.0
20340.0,0.0
20360.0,0.0
20380.0,2.929274072586139e-16
20400.0,0.0
20420.0,0.0
20440.0,2.926864680646563e-16
20460.0,0.0
20480.0,0.0
20500.0,0.0
20520.0,0.0
20540.0,0.0
20560.0,0.0
20580.0,0.0
20600.0,0.0
20620.0,0.0
20640.0,0.0
20660.0,2.926878301622572e-16
20680.0,0.0
20700.0,0.0
20720.0,0.0
20740.0,0.0
20760.0,0.0
20780.0,0.0
20800.0,0.0
20820.0,0.0
20840.0,0.0
20860.0,0.0
20880.0,0.0
20900.0,0.0
20920.0,0.0
20940.0,0.0
20960.0,0.0
20980.0,0.0
21000.0,0.0
21020.0,0.0
21040.0,0.0
21060.0,0.0
21080.0,0.0
21100.0,0.0
21120.0,0.0
21140.0,0.0
21160.0,0.0
21180.0,0.0
21200.0,0.0
21220.0,0.0
21240.0,0.0
21260.0,0.0
21280.0,0.0
21300.0,0.0
21320.0,0.0
21340.0,0.0
21360.0,0.0
21380.0,0.0
21400.0,0.0
21420.0,0.0
21440.0,0.0
21460.0,0.0
21480.0,0.0
21500.0,0.0
21520.0,0.0
21540.0,0.0
21560.0,0.0
21580.0,0.0
21600.0,2.814601231804986e-17
21620.0,0.0
21640.0,0.0
21660.0,0.0
21680.0,0.0
21700.0,0.0
21720.0,0.0
21740.0,0.0
21760.0,0.0
21780.0,0.0
21800.0,0.0
21820.0,0.0
21840.0,0.0
21860.0,0.0
21880.0,0.0
21900.0,0.0
21920.0,0.0
21940.0,0.0
21960.0,0.0
21980.0,0.0
22000.0,0.0
22020.0,0.0
22040.0,0.0
22060.0,0.0
22080.0,0.0
22100.0,0.0
22120.0,0.0
22140.0,0.0
22160.0,0.0
22180.0,0.0
22200.0,0.0
22220.0,0.0
22240.0,0.0
22260.0,0.0
22280.0,0.0
22300.0,0.0
22320.0,0.0
22340.0,0.0
22360.0,0.0
22380.0,0.0
22400.0,0.0
22420.0,0.0
22440.0,0.0
22460.0,0.0
22480.0,0.0
22500.0,0.0
22520.0,0.0
22540.0,0.0
22560.0,0.0
22580.0,0.0
22600.0,0.0
22620.0,0.0
22640.0,0.0
22660.0,0.0
22680.0,0.0
22700.0,0.0
22720.0,0.0
22740.0,0.0
22760.0,0.0
22780.0,0.0
22800.0,0.0
22820.0,0.0
22840.0,0.0
22860.0,0.0
22880.0,0.0
22900.0,0.0
22920.0,0.0
22940.0,0.0
22960.0,0.0
22980.0,0.0
23000.0,0.0
23020.0,0.0
23040.0,0.0
23060.0,0.0
23080.0,0.0
23100.0,0.0
23120.0,0.0
23140.0,0.0
23160.0,0.0
23180.0,0.0
23200.0,0.0
23220.0,0.0
23240.0,0.0
23260.0,0.0
23280.0,0.0
23300.0,0.0
23320.0,0.0
23340.0,0.0
23360.0,0.0
23380.0,0.0
23400.0,0.0
23420.0,0.0
23440.0,0.0
23460.0,0.0
23480.0,0.0
23500.0,0.0
23520.0,0.0
23540.0,0.0
23560.0,0.0
23580.0,0.0
23600.0,0.0
23620.0,0.0
23640.0,0.0
23660.0,0.0
23680.0,0.0
23700.0,0.0
23720.0,0.0
23740.0,0.0
23760.0,0.0
23780.0,0.0
23800.0,0.0
23820.0,0.0
23840.0,0.0
23860.0,0.0
23880.0,0.0
23900.0,0.0
23920.0,0.0
23940.0,0.0
23960.0,0.0
23980.0,0.0
24000.0,0.0
24020.0,0.0
24040.0,0.0
24060.0,0.0
24080.0,0.0
24100.0,0.0
24120.0,0.0
24140.0,0.0
24160.0,0.0
24180.0,0.0
24200.0,0.0
24220.0,0.0
24240.0,0.0
24260.0,0.0
24280.0,0.0
24300.0,0.0
24320.0,0.0
24340.0,0.0
24360.0,0.0
24380.0,1.1535135831674145e-19
24400.0,0.0
24420.0,0.0
24440.0,0.0
24460.0,0.0
24480.0,0.0
24500.0,2.7648812326099695e-20
24520.0,0.0
24540.0,1.8845560427058186e-20
24560.0,9.697545480598862e-20
24580.0,0.0
24600.0,0.0
24620.0,0.0
24640.0,5.069162435284958e-20
24660.0,1.404427207187039e-19
24680.0,0.0
24700.0,1.3725108641386808e-19
24720.0,2.173749775898836e-19
24740.0,1.5926214582052005e-19
24760.0,0.0
24780.0,1.5153118735196435e-19
24800.0,1.2239296688780063e-19
24820.0,1.5293244198541053e-19
24840.0,4.4386987824962116e-20
24860.0,2.307857722796911e-19
24880.0,2.218445678709254e-19
24900.0,2.2779674933840344e-19
24920.0,1.4421396426678832e-19
24940.0,2.6895540369946813e-19
24960.0,2.7586218432607384e-19
24980.0,3.1857251046258315e-19
25000.0,3.646150048366309e-19
25020.0,3.4268314521340853e-19
25040.0,3.7345237091128224e-19
25060.0,2.854042196673214e-19
25080.0,3.57028048805514e-19
25100.0,3.892281262470415e-19
25120.0,2.507194211365017e-19
25140.0,5.111039975322669e-19
25160.0,2.029432609762304e-19
25180.0,5.032183232347563e-19
25200.0,4.3232792988997136e-19
25220.0,4.478374106451564e-19
25240.0,3.717030397529162e-19
25260.0,4.0885592487355657e-19
25280.0,4.970107627370432e-19
25300.0,5.460109060943785e-19
25320.0,5.1008082638920145e-19
25340.0,7.089858867615758e-19
25360.0,5.838467888827117e-19
25380.0,5.148562827833994e-19
25400.0,3.6195939881026774e-19
25420.0,5.251298381251538e-19
25440.0,6.520736903430711e-19
25460.0,7.364697210714786e-19
25480.0,4.759231371857907e-19
25500.0,7.672852582275646e-19
25520.0,6.208249191358616e-19
25540.0,5.137913092331498e-19
25560.0,4.0722718434075156e-19
25580.0,7.148296255136933e-19
25600.0,7.382587301898561e-19
25620.0,6.428057025175817e-19
25640.0,7.570228816686818e-19
25660.0,7.324302712670585e-19
25680.0,7.523986395243576e-19
25700.0,7.770655568253593e-19
25720.0,6.68357864058959e-19
25740.0,7.846375056471004e-19
25760.0,7.9378996775053365e-19
25780.0,8.601726296832399e-19
25800.0,6.881044332495282e-19
25820.0,8.177065037940942e-19
25840.0,8.437683638074916e-19
25860.0,8.043917068108993e-19
25880.0,6.936808671803212e-19
25900.0,7.237452813410208e-19
25920.0,9.471575528601978e-19
25940.0,1.055488737616856e-18
25960.0,8.593063889703768e-19
25980.0,1.157459889995794e-18
26000.0,1.0105423388830712e-18
26020.0,9.741480505776081e-19
26040.0,7.075956527575622e-19
26060.0,9.263554486892765e-19
26080.0,1.0972084716807547e-18
26100.0,9.468659974490328e-19
26120.0,8.58008217067085e-19
26140.0,1.0437457917013733e-18
26160.0,9.823090472124955e-19
26180.0,1.1310251710925865e-18
26200.0,8.277182552616845e-19
26220.0,1.0514170331713823e-18
26240.0,1.1889518764401769e-18
26260.0,1.1764157100404222e-18
26280.0,1.100376937445957e-18
26300.0,1.0540867412454647e-18
26320.0,1.1933860773087948e-18
26340.0,9.983163996694528e-19
26360.0,9.36889562431276e-19
26380.0,1.0849570050748531e-18
26400.0,1.1132879462207401e-18
26420.0,1.1585097471404346e-18
26440.0,1.0440535768968784e-18
26460.0,1.2173489056382585e-18
26480.0,1.1812187225426826e-18
26500.0,1.2741100993134125e-18
26520.0,1.018769426859601e-18
26540.0,1.1302708069818478e-18
26560.0,1.2498967188552469e-18
26580.0,1.3648432539064391e-18
26600.0,1.1943792238577175e-18
26620.0,1.3134523254123215e-18
26640.0,1.3509516214231682e-18
26660.0,1.2878018855805657e-18
26680.0,1.1734343589966308e-18
26700.0,1.2689201258736232e-18
26720.0,1.438901548167032e-18
26740.0,1.4357218204809765e-18
26760.0,1.236292607120386e-18
26780.0,1.478616296132937e-18
26800.0,1.4182847036008453e-18
26820.0,1.242326413206462e-18
26840.0,1.1952020642210007e-18
26860.0,1.3369531633392415e-18
26880.0,1.4417871081416369e-18
26900.0,1.4137226310582867e-18
26920.0,1.3200922983746796e-18
26940.0,1.4054756674669331e-18
26960.0,1.2726992898977424e-18
26980.0,1.4317728050499851e-18
27000.0,1.3760516737544515e-18
27020.0,1.2621971544502067e-18
27040.0,1.5385956471279881e-18
27060.0,1.519698510551708e-18
27080.0,1.3141798107500735e-18
27100.0,1.5473356746918903e-18
27120.0,1.5694396609994567e-18
27140.0,1.4666148518615121e-18
27160.0,1.3557994272897779e-18
27180.0,1.3595621687581455e-18
27200.0,1.6988086807318308e-18
27220.0,1.7218016753034079e-18
27240.0,1.5301616678360653e-18
27260.0,1.6334137899171778e-18
27280.0,1.5836334945930911e-18
27300.0,1.4578241636155866e-18
27320.0,1.433928684257899e-18
27340.0,1.4790706997928116e-18
27360.0,1.6826849165634695e-18
27380.0,1.7245371152345616e-18
27400.0,1.588125432264485e-18
27420.0,1.7309170974983202e-18
27440.0,1.618654350107172e-18
27460.0,1.5426543661939224e-18
27480.0,1.4521751715581094e-18
27500.0,1.6653953839855885e-18
27520.0,1.737298427853334e-18
27540.0,1.8804152060000823e-18
27560.0,1.765343105880945e-18
27580.0,1.7052617509164983e-18
27600.0,1.484330115323026e-18
27620.0,1.6252644081088177e-18
27640.0,1.6262335905898808e-18
27660.0,1.7025885412633346e-18
27680.0,1.5575420444855797e-18
27700.0,1.6640665553836385e-18
27720.0,1.4538240481694675e-18
27740.0,1.7445075730140145e-18
27760.0,1.91644827270402e-18
27780.0,1.7720435216969346e-18
27800.0,1.5872508630710077e-18
27820.0,1.6564318758373822e-18
27840.0,2.0241144143446364e-18
27860.0,1.841542644218059e-18
27880.0,1.7493152803226205e-18
27900.0,1.91590901546641e-18
27920.0,1.7108922985883876e-18
27940.0,1.6176346964260487e-18
27960.0,1.6618722278067713e-18
27980.0,1.748196045490424e-18
28000.0,2.014632561393291e-18
28020.0,2.0787600967003762e-18
28040.0,1.8183203922056253e-18
28060.0,1.9042736906798097e-18
28080.0,1.8801097413126096e-18
28100.0,1.7773138780080485e-18
28120.0,1.7157194039642469e-18
28140.0,1.818584032024157e-18
28160.0,1.8122604645301713e-18
28180.0,1.9745547978226055e-18
28200.0,1.6949578604532364e-18
28220.0,1.668198157442855e-18
28240.0,1.756028341205888e-18
28260.0,1.7517717333508026e-18
28280.0,1.8336180524335942e-18
28300.0,1.9887218357812343e-18
28320.0,1.8101952768699666e-18
28340.0,1.6200080898797505e-18
28360.0,1.6988857739677944e-18
28380.0,1.803250195415258e-18
28400.0,1.881633188240658e-18
28420.0,1.8311268160392517e-18
28440.0,1.770925255992067e-18
28460.0,1.7597487345899855e-18
28480.0,1.7999583791833584e-18
28500.0,1.7824868799255524e-18
28520.0,1.7803785193051515e-18
28540.0,1.942774083500511e-18
28560.0,1.803620714624727e-18
28580.0,1.6858608215304902e-18
28600.0,1.5706903978904138e-18
28620.0,1.6320554702419558e-18
28640.0,1.92417331006462e-18
28660.0,2.039208553178304e-18
28680.0,1.895171125495895e-18
28700.0,1.763095020758104e-18
28720.0,1.7912153378934877e-18
28740.0,1.904917208429175e-18
28760.0,1.6139498119561493e-18
28780.0,1.7991180481161534e-18
28800.0,1.793822523897327e-18
28820.0,1.8099353472847886e-18
28840.0,1.6164447585838451e-18
28860.0,1.7124004815699767e-18
28880.0,1.6866721081806675e-18
28900.0,2.0435954054620162e-18
28920.0,1.6406122827997635e-18
28940.0,1.5547765836869284e-18
28960.0,1.6846107970297783e-18
28980.0,1.784378907808412e-18
29000.0,1.7181174200857728e-18
29020.0,1.799177878037578e-18
29040.0,1.764737279754122e-18
29060.0,1.729113361243802e-18
29080.0,1.6521540988107426e-18
29100.0,1.676742324933385e-18
29120.0,1.6106203049761023e-18
29140.0,1.7548706127741775e-18
29160.0,1.6028762934356893e-18
29180.0,1.8109762019031875e-18
29200.0,1.6600388039809243e-18
29220.0,1.5624445322321283e-18
29240.0,1.57926386740945e-18
29260.0,1.590729331922411e-18
29280.0,1.8704822586337294e-18
29300.0,1.5955264546452402e-18
29320.0,1.5110421331628857e-18
29340.0,1.750953707732837e-18
29360.0,1.514749579819108e-18
29380.0,1.6137205324907326e-18
29400.0,1.2716113789238886e-18
29420.0,1.5297331290284848e-18
29440.0,1.7184066516994573e-18
29460.0,1.7345357081607075e-18
29480.0,1.2733980417830283e-18
29500.0,1.5158934373191284e-18
29520.0,1.5882596754292705e-18
29540.0,1.5287792104938813e-18
29560.0,1.2594248192991318e-18
29580.0,1.4742490538601976e-18
29600.0,1.2092761549639546e-18
29620.0,1.5983686908293498e-18
29640.0,1.1786479444729998e-18
29660.0,1.3942816937055473e-18
29680.0,1.3696084697537674e-18
29700.0,1.2725291210775621e-18
29720.0,1.287242033889141e-18
29740.0,1.1940867222181778e-18
29760.0,1.171565622010398e-18
29780.0,1.4364429384917265e-18
29800.0,1.239134737397711e-18
29820.0,1.4585954577446956e-18
29840.0,1.2477277263364486e-18
29860.0,1.256320715275186e-18
29880.0,1.1122874526048978e-18
29900.0,1.3082258162371818e-18
29920.0,1.0638115751586571e-18
29940.0,1.3559188303955442e-18
29960.0,1.077749045149064e-18
29980.0,1.105302196033101e-18
30000.0,1.1913674322228309e-18
30020.0,1.127384300778868e-18
30040.0,1.0590309740124215e-18
30060.0,9.775152875248149e-19
30080.0,1.1839239492721251e-18
30100.0,1.1848071647967217e-18
30120.0,1.0710658315341918e-18
30140.0,1.1758004836883193e-18
30160.0,1.1145041760921265e-18
30180.0,9.704975648054415e-19
30200.0,9.956548954340885e-19
30220.0,8.394547279433804e-19
30240.0,8.824920253989276e-19
30260.0,9.236286486404963e-19
30280.0,9.600113221194321e-19
30300.0,8.88398190489895e-19
30320.0,1.1203778750355173e-18
30340.0,9.321765263643796e-19
30360.0,8.902323267059873e-19
30380.0,8.636798553232609e-19
30400.0,1.0087867272623296e-18
30420.0,7.648227786218399e-19
30440.0,9.954092606680407e-19
30460.0,1.025035019678989e-18
30480.0,8.817960981948444e-19
30500.0,7.622335976704848e-19
30520.0,9.488995667365416e-19
30540.0,8.495817483959435e-19
30560.0,9.201397305879515e-19
30580.0,6.697615681363272e-19
30600.0,6.25683704565186e-19
30620.0,6.704860849786713e-19
30640.0,7.116207699655822e-19
30660.0,6.761664232260971e-19
30680.0,5.865385681307071e-19
30700.0,5.596772103299596e-19
30720.0,7.434797740403524e-19
30740.0,7.285517543556446e-19
30760.0,6.880046337059895e-19
30780.0,4.927005644863412e-19
30800.0,7.366625748721729e-19
30820.0,4.645290637606516e-19
30840.0,6.266466933183494e-19
